name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
Pizza Mostacho,-26.8313001,-65.2047158,9 de Julio de 1816,,,
Shitake,-26.8318535,-65.2048797,9 de Julio de 1816,,,
La Forcheta,-26.8236490,-65.2061583,Santiago del Estero,,,
Las Vasijas (Parrilla Libre),-26.8283442,-65.2103976,Avenida Salta,,,
Pizzuelas Resto,-26.8294568,-65.2125518,24 de Setiembre,,,
Placere,-26.8227321,-65.2094481,Santiago del Estero,,,
Fontanarrosa Asador Campero,-32.6280438,-60.1664932,,,,"Mo-We 00:00-01:00,20:30-24:00; Th-Su 00:00-01:00,12:00-15:45,20:30-24:00"
Whoopies,-34.5960451,-58.3708103,Avenida Eduardo Madero,,,Mo-Fr 08:00-20:00
,-32.9189893,-68.8407021,,,,
SUBWAY Reconquista,-34.5969930,-58.3731649,Reconquista,,,"Mo-We 08:00-22:00, Th-Fr 08:00-03:00, Sa 11:00-22:00"
Ayres de Ayerza,-33.8366200,-60.5605903,,,,
Hispania hotel,-31.6544554,-64.4405393,,,,
Arias,-34.5388187,-58.4665799,,,,
Tante Sara,-54.8070918,-68.3079611,Paseo San Martín,,,
parrilla,-34.6139753,-58.4443303,,,,
Parrilla El Viejo Ancla,-42.9127504,-71.3179616,,,,
,-25.1168301,-64.1317371,,,,
Restaurante - Parador Andino,-32.9307805,-68.8051668,,,,
Patagones,-34.6383342,-58.4048298,,,,
Helmut,-31.8983692,-64.7730700,,,,
Los Robles,-37.3314802,-59.1382898,,,,
Crunch,-24.8035862,-65.4093189,,,,
Matilda,-34.5697758,-58.4444511,,,,
De las Tías Restó,-28.5176672,-59.0370664,Ruta Provincial 27,,,
Restaurante Juana,-28.5078178,-59.0422833,,,,
El Viejo Muelle,-28.5020265,-59.0459794,Pedro Ferré,,,
Estacia de Chacras,-32.9833960,-68.8882545,,,,
Ibuke Sushi,-32.9811940,-68.8765628,Besares,,,
El Soñado,-34.6387441,-58.4014665,Lavardén,,,
Mustafa,-43.3383278,-65.0603626,,,,
Cantina Marcelino,-43.3386786,-65.0601058,Avenida Marcelino González,,,
,-37.5858385,-62.4176826,,,,
El Portal,-31.7610278,-60.4631899,Avenida Almafuerte,,,"11:30-15:30, 20:00-24:00"
Summum Resto Dance,-32.9649049,-68.8728127,,,,
JDB,-32.8944084,-68.8286495,Juan B. Alberdi,,,
La Revancha,-32.8946847,-68.8286450,Juan B. Alberdi,,,
,-37.7739795,-61.7145865,,,,
Timoteo,-37.9635192,-57.5570571,,,,
Restaurante Hotel Cipolletti,-38.9379460,-68.0017809,Avenida Augusto Celestino Mengelle,,,
Resto La Dama Juana,-32.9827679,-68.6749133,,,,
Lotos,-34.5992462,-58.3893970,,,,
Bogavante,-43.3257933,-65.0493447,,,,
Mexicas,-32.9291880,-60.8178869,Avenida Fuerza Aérea,+54 341 493-0903/04,http://www.mexicas.com.ar/sucursales/interior/?id=7,Tu-Su 19:30-23:30
Nice,-34.5939291,-58.4150070,Avenida Honduras,,,
La Ventanita,-34.5533714,-58.4471162,,,,
Johnatan,-34.5498657,-58.4500005,,,,
Mi Consuelo,-34.5525296,-58.4499946,,,,
El Calden,-37.5429454,-62.7672812,San Martín,,,
,-37.5480431,-62.7768513,,,,
La Biela,-27.4464141,-58.9797019,Güemes,,,
The Brothers,-34.6354128,-58.4892017,Avenida Rivadavia,,,
Comedor MyM,-27.2954248,-58.6244235,,,,
Amarelo,-34.5536931,-58.4500035,Avenida Del Libertador,,,
La Pharmacie,-34.5901566,-58.4147972,República Dominicana,,,
,-29.7154909,-57.2144584,,,,
Parilla Totin,-34.5785051,-58.4690134,,,,
Cucina Paradiso,-34.5535922,-58.4367800,,,,
Bruni,-34.5533134,-58.4370058,,,,
Tucson,-34.5458847,-58.4877899,,,,
Dacal,-33.0112029,-58.5056778,,,,
Pizzeria Pouler,-33.0092558,-58.5124341,,,,
Janio,-34.5894775,-58.4249166,,,,
Del Toro,-34.8583460,-58.3864223,Manuel Belgrano,,,
Gerónimo,-34.5942407,-58.4184304,Avenida Honduras,,,
Al Alba,-40.7628228,-71.6425920,,,,
Parador El Yuspe,-31.3774339,-64.7707886,,,,
Dixs,-34.5971872,-58.4155761,Mario Bravo,,,
La Rinconada,-34.5542015,-58.4680139,José Pascual Tamborini,,,
La Parri,-34.5642105,-58.4798251,Avenida Congreso,,,
Júcaro,-34.5598970,-58.4642390,Vidal,,,
La Roca,-31.3312791,-63.6226928,,,,
La Ruta,-31.3343154,-63.6163980,,,,
Khuska,-23.5783218,-65.3961356,Doctor Ernesto Padilla,,,Mo-Sa 19:00-23:30
Bodegón La Popular,-34.7503748,-58.3946491,Avenida Alsina,,,
Lo de Ale,-34.7563536,-58.3957934,,,,
La Vieja Esquina,-34.7487973,-58.4060623,,,,
Bahía,-34.5492471,-58.5003406,,,,
Serrano,-32.5446019,-63.4786021,,,,
,-33.0117071,-58.5055980,,,,
La Herencia de Juan,-34.5713498,-58.4872816,Doctor Pedro Ignacio Rivera,,,
Restaurant Basko,-32.6857221,-62.1106892,,,,
La Churrasuita,-32.6961234,-62.1057747,,,,
Piacere,-34.5977137,-58.4019061,Larrea,,,
Kasacrysto,-36.6924461,-56.6769242,,,,
Tandoor,-34.5937058,-58.4072310,Laprida,,,
BUM,-40.1557350,-71.3468190,,,,
Doña Quela,-40.1560650,-71.3479126,,,,
El Abasto,-40.1549713,-71.3454177,Avenida San Martín,,,
Bellagamba,-34.5966135,-58.4214252,Francisco Acuña de Figueroa,,,
De olivas i lustres,-34.5954940,-58.4209342,Gorriti,,,
Andorra,-34.5975872,-58.4220528,Avenida Córdoba,,,
Sala C,-34.5973023,-58.4218141,Francisco Acuña de Figueroa,,,
Don Raul,-33.0009486,-58.5218934,,,,
La Cocina de Marina,-27.3670629,-55.8944019,Bolívar,,,
Pizza 40 Delivery,-27.3613553,-55.8895081,Avenida Roque Pérez,,,
Mas Pizza,-27.3617712,-55.8917470,Buenos Aires,,,
Massaro,-34.5974184,-58.4036013,,,,
,-33.0392268,-68.8803838,,,,
Duet,-34.5950248,-58.4164863,Bulnes,,,
Helados Gianelli,-37.9673793,-57.5495048,,,,
Moreira,-37.9678783,-57.5495182,,,,
Pizzardone,-34.5915478,-58.4176498,Soler,,,
La Marchigiana,-32.9544251,-68.8580028,Ruta Panamericana,,,"Mo-Fr 12:00-15:00,20:00-24:00; Sa 12:00-15:00,20:00-01:00"
Nuevo Guise,-34.5908893,-58.4131311,Guise,,,
Anastasio El Pollo,-32.9856550,-68.8810812,Italia,,,
La Rinconada Parilla,-24.7938453,-65.4060024,Avenida San Martín,,,
Trattoria,-24.7883075,-65.4024584,,,,
1810,-34.5894063,-58.4194069,Julián Álvarez,+54 11 4865-0030,http://www.1810cocinaregional.com,"11:00-16:00,19:00-24:00"
Lo de Carlitos,-34.5881461,-58.4172787,Charcas,,,
CARRIZO,-34.6240727,-58.4817261,Avenida Gaona,,,
Piacere,-34.5912615,-58.4098881,Güemes,,,
Itamae,-31.4293390,-64.1853648,Boulevard Chacabuco,,,Mo-Su 09:30-01:30
Los gigantes de la pizza,-34.5993845,-58.4159516,Tucumán,,,
Heller Brasas,-26.8200878,-65.2552213,,,,
Viento Sur,-38.9508854,-68.0588530,Avenida Argentina,,,
Ulises Priscilla,-27.4951179,-58.9531557,,,,
Pierino,-34.6007102,-58.4150021,,,,
,-34.6005395,-58.4148731,,,,
La Escuadra,-34.7508581,-59.6793168,,+54 2324 45-9760,,
,-23.5725371,-65.3968457,,,,
Parrilla Estancia Gaona,-34.6276851,-58.7158937,,,,
Parrilla,-34.6309151,-58.6735217,,,,
Resto Parr,-34.6320525,-58.6674118,,,,
GioBar,-32.8875183,-68.8453717,Chile,,,
Riganatta,-34.7585362,-58.3990734,,,,
,-32.9148546,-68.7727129,,,,
Pizerria Los Leños,-34.5714745,-58.4439682,,,,
Rotisería,-34.6184814,-58.4089949,,,,
Yacón,-23.5756020,-65.3927756,Rivadavia,,,
Pacha Manka,-23.2050003,-65.3486112,Buenos Aires,,,
Pinocho Resto,-23.2049221,-65.3487652,Buenos Aires,,,
Resto Bar Naty,-23.2051629,-65.3486849,Buenos Aires,,,
Reggina Trattoria,-32.8979579,-68.8218554,Lateral Sur de Acceso Este,,,
La Cocina,-34.5931574,-58.4019207,Avenida Pueyrredón,,,
Mandy,-34.5546911,-58.4669376,,,,
La Farola de Palermo,-34.5940808,-58.4293645,,,,
Oh Resto,-31.6410632,-60.6908105,,,,
Olmedo,-31.6415660,-60.6909759,,,,
Flanders,-34.4431460,-58.7549200,Golfers Golf Club,,,
Ohlalá,-34.5982477,-58.4008805,Azcuénaga,,,
Q I Kai,-34.5978081,-58.4022161,Paraguay,,,
Pablin's,-34.5969769,-58.4063536,Paraguay,,,
Aroma China,-34.5967936,-58.4067820,Paraguay,,,
Anna Bistro,-32.8838418,-68.8510985,Juan B. Justo,,,
Cuenco Vegano,-32.8848634,-68.8530976,Manuel Olascoaga,,,12:00-15:00;Su off
Torito,-32.8840032,-68.8519580,Juan B. Justo,,,
Mascalzzone,-32.8841932,-68.8504700,Juan B. Justo,,,
Rigoletto,-32.8826188,-68.8540468,,,,
La Brava,-29.7351796,-57.1050069,,,,
Restaurante Ruta 9,-24.2010640,-65.3084964,Costa Rica,,,
La porteña restaurant,-34.4455279,-58.7551962,,,,
Sakura,-34.5952666,-58.4233714,Gorriti,,,
La Peca,-34.5929355,-58.4225420,Gascón,,,
El Nono,-30.3948987,-64.1230685,,,,
,-34.6294852,-58.4336120,,,,
La Galette,-34.5963093,-58.3785577,Marcelo T. de Alvear,,,
La Posada,-40.7485029,-71.6679905,Ruta Nac.40,,,12:00-24:00
Los Remolinos,-34.5971243,-58.3797647,Suipacha,,,
Restaurante Natacha,-34.5964496,-58.3799405,Marcelo T. de Alvear,,,
Benny,-37.9606102,-57.5640098,,,,
El Mirasol,-34.5903290,-58.3816456,,,,
Piacere,-34.5930442,-58.3845768,Libertad,,,
Bengal,-34.5939886,-58.3792381,,,,
Pétalo,-34.6031169,-58.3736842,,,,
wasabi's,-34.5865873,-58.4289744,,,,
Donkeys & Friends,-34.5861929,-58.4280953,,,,
Como en Casa,-34.5927982,-58.3845475,,,,
California Buffet Company,-34.5968135,-58.3811732,,,,
Exedra,-34.5988650,-58.3810788,Carlos Pellegrini,,,
La Guisera,-34.7209371,-58.2582414,,,,
Quilmes Sushi Delivery,-34.7199535,-58.2536684,,,,
A la Parrilla,-34.7194533,-58.2581636,,,,
Casero,-34.7191246,-58.2533383,,,,
Carlitos Resto,-34.7221538,-58.2536062,,,,
Justo Brandsen,-34.7265630,-58.2529354,,,,
La Tosca,-34.7295606,-58.2663518,,,,
El Ladrillo,-34.7270345,-58.2542977,,,,
El Charro,-34.7111260,-58.2815198,,,,
A la Parrilla,-34.7114038,-58.2825575,,,,
El Piave,-34.7101823,-58.2804334,,,,
El Retablo,-32.9119612,-68.7972056,Miguel de Azcuénaga,,,
El Quijote,-32.9121465,-68.7972418,Azcuénaga,,,
Ferrocarril Oeste,-35.0373018,-64.2473033,,,,
El Faro,-37.0298865,-64.2893775,,,,
"""Es... El""",-34.6021838,-58.3758450,,,,
Doña Cristina,-40.0978701,-64.4682190,,,,
El Ricu,-40.0962433,-64.4608731,,,,
Don Julio,-34.5862916,-58.4242774,Guatemala,,,
Pekin,-34.5971815,-58.3797420,,,,
Alguito Espacio Consciente,-34.5243205,-58.4750445,,,,
Asato Sushi,-34.5087235,-58.4799971,Corrientes,,,
Resto Walkiria,-34.5161200,-58.4882648,Avenida Maipú,,,Mo-Sa 06:00-22:30; Su 08:00-14:00
Viejo Norton,-34.5261315,-58.4725286,Miguel de Azcuénaga,,,
Brasas Argentinas,-34.6105485,-58.3660205,Avenida Alicia Moreau de Justo,,,
Cabaña Villegas,-34.6096582,-58.3660942,Avenida Alicia Moreau de Justo,,,
La Parolaccia Del Mare,-34.6110584,-58.3660318,Avenida Alicia Moreau de Justo,,,
Puerto Cristal,-34.6099171,-58.3660659,Avenida Alicia Moreau de Justo,,,
TGI Friday's,-34.6094810,-58.3661084,Avenida Alicia Moreau de Justo,,,"Su-Th 12:00-24:00; Fr,Sa 12:00-01:00"
Bar Bulldog,-34.6075794,-58.3663104,Avenida Alicia Moreau de Justo,,,
Le Grill,-34.6079186,-58.3662954,Avenida Alicia Moreau de Justo,,,
El Boleo - Pizza Café,-34.6085645,-58.3662812,,,,
Rodizio,-34.6072399,-58.3663691,Avenida Alicia Moreau de Justo,,,
Bahia Madero,-34.6037137,-58.3667130,Avenida Alicia Moreau de Justo,,,
Cabaña Las Lilas,-34.6041315,-58.3667234,Avenida Alicia Moreau de Justo,,,
Happening,-34.6023993,-58.3668835,,,,
Madero,-34.6042810,-58.3666961,,,,
Sorrento,-34.6036568,-58.3668088,Avenida Alicia Moreau de Justo,,,
SushiClub,-34.6017402,-58.3670920,Avenida Alicia Moreau de Justo,,,"Su-We 12:00-01:00; Th 12:00-01:30; Fr,Sa 12:00-02:00"
London City,-34.6084595,-58.3748309,Avenida de Mayo,,,
Sivela 465,-34.5885425,-58.3895211,,,,
Pasadena,-34.5906775,-58.3889665,Guido,,,
Parrilla El Rancho,-32.1364952,-58.4315937,,,,
El Garage,-32.1623357,-58.4000463,Avenida Mitre,,,
Parrilla El Gringo,-32.1528189,-58.3889806,,,,
La Cabrera,-34.5893580,-58.4328977,,,,
La popular del soho,-34.5861484,-58.4244878,,,,
Kaupé,-54.8032388,-68.3060687,,,,
Ketchup Maxilomos,-27.4835509,-58.9335770,,,,
La Forchetta,-34.5919667,-58.4137945,Guise,,,
El Gran Paraiso,-34.6394019,-58.3632804,,,,
La Cañita,-34.5701345,-58.4341955,Báez,,,
Pizza Palace,-34.5708481,-58.4333954,Báez,,,
Proyecto Pizza Bar,-27.3703242,-55.8903003,Entre Ríos,,,20:00 - 00:00
El Cardalito,-37.9596499,-57.5648310,,,,
Artepan,-37.9592375,-57.5655820,,,,
La Tranquera,-37.9578693,-57.5693840,,,,
Helados Tío Andino,-37.9577445,-57.5696362,,,,
Arepo,-34.5942654,-58.3798420,,,,
Il Gufo,-34.5942815,-58.3800909,,,,
Safari cafe parilla,-34.5923707,-58.3765123,Avenida Del Libertador,,,Mo-Sa 07:30-19:30; Su 07:00-15:00
Pizza Bum!,-34.5976130,-58.4355168,Avenida Raúl Scalabrini Ortiz,,,
Parténope,-34.5073422,-58.4800215,Avenida del Libertador,,,
Santa Almacén,-32.8890355,-68.8486740,Sarmiento,,,
La tablita #24,-50.3379074,-72.2571129,,,,
Bar Ananda,-50.3289842,-72.2692687,,,,
Towanda,-42.5729866,-64.2839759,25 de Septiembre,,,Mo-Su 11:00-22:00
La Créme Restaurant,-32.8939786,-68.8463456,Avenida Colón,,,
Gianelli helados,-37.9568630,-57.5712744,,,,
Grido helados,-37.9556391,-57.5727050,,,,
Don Julio,-35.0027875,-59.2695111,,,,
El Nuevo Progreso,-23.5768141,-65.3923457,,,,
El Patio,-23.5766550,-65.3925133,,,,
Killa Resto Bar,-23.5767322,-65.3960369,,,,
La Peña de Carlitos,-23.5767019,-65.3928836,Lavalle,,,Mo-Su 10:00-02:00 open
Lo de Amancay,-23.5768272,-65.3917750,,,,
,-42.7725976,-65.0280113,,,,
Olinda,-42.7673720,-65.0327159,Av. Roca,,,
Pequeña Holanda,-34.3097261,-58.7286771,,,,
Valle de Tupungato,-33.3701713,-69.1471105,,,,
La buena cosecha,-33.3708040,-69.1471241,,,,
Ilo,-33.3687668,-69.1460430,,,,
El Pino,-33.3634560,-69.1426413,,,,
,-42.2629945,-69.2241112,,,,
,-42.2655987,-69.2203239,,,,
Lo de Acevedo,-31.9186068,-64.5761345,,,,
El Candil,-31.9193645,-64.5766250,,,,
La Viaja Rotiseria,-34.6396676,-58.3628832,,,,
New Port,-34.5891962,-58.3927128,,,,
Nonna Angiulina,-34.5886583,-58.3920979,,,,
Pasta Recoleta Bodegon,-34.5887651,-58.3922339,,,,
Veggie Medio Oriente,-34.5886987,-58.3921516,Junín,,,Tu-Su 11:00-01:00
urban,-34.5889827,-58.3925946,,,,
Buen Provecho Hamburguesería,-27.4168422,-59.0401795,,,,
,-32.8919469,-68.8562347,Arístides Villanueva,,,
Güembé,-27.3576321,-55.8910553,Avenida Obispo Kemerer,,,
Comedor Tina,-22.7986607,-65.2176670,,,,
Punta Alem,-33.0141557,-58.5060342,,,,
Campo Alto,-33.0151921,-58.5053488,,,,
La Vaca Mu,-32.9698233,-68.8420139,Lateral Este Acceso Sur,,,
Chivito In Tawn Resto,-32.8920210,-68.8559564,Arístides Villanueva,,,
Cuidate Vaca,-34.7971498,-58.3880884,,,,
soviet,-34.7975529,-58.3913982,,,,
Parrilla El Rutero,-34.3888227,-58.8335004,,,,
El Viejo Pinin,-30.0135993,-59.5336183,,,,
Puerto Bar,-30.0157188,-59.5357141,,,,
La Bella Napoli,-32.9355524,-60.6709385,,,,
Comedor El Rancho,-31.4074787,-62.3103802,Boulevard 9 de Julio,,,
El Chacho,-29.1640292,-67.4967597,,,,
Baco Pizzeria Resto - Bar,-26.0709139,-65.9751378,cnr Av General Guemes & Rivadavia,,,
Magno,-34.6214854,-58.4349243,Avenida José María Moreno,,,
Faustino,-34.4214001,-58.5795395,,,,
Parrilla,-34.8218840,-58.4253878,,,,
Penato,-27.3714643,-55.8882199,Catamarca,,,"Mo-Sa 11:30-14:30, 20:30-23:30"
,-28.2454992,-58.7043562,,,,
Lupita,-34.5830173,-58.4352122,Fitz Roy,,,
Chungo,-34.5832161,-58.4336860,Humboldt,,,
La Dorita,-34.5834479,-58.4339301,Humboldt,,,
Parrillada El Rancho,-32.5920412,-69.3479901,,,,
Pizarrón,-31.6558575,-64.4383241,,,,
El Golf,-31.6508329,-64.4457095,,,,
Don Andrés,-27.4866665,-55.1253279,,,,
Visage Restaurant,-27.4858711,-55.1233121,,,,
Roy Cabrera,-34.5858553,-58.4380755,José Antonio Cabrera,,,"Mo-We 11:30-15:00; Th 11:30-15:00,20:00-2:00; Fr 11:30-15:00"
Lo de Cholo,-34.6105082,-58.4522072,Avenida Gaona,,,
,-40.1744485,-71.4341079,,,,
Algo Diferente,-34.6019573,-58.9486050,,,,
Bar Español,-27.3668107,-55.8964514,Bolívar,,,"Mo-Fr 08:00-12:00, 16:00-21:00; Sa 09:00-13:00, 17:00-21:00"
Fechorías,-31.4159365,-64.1797393,25 de Mayo,,,
Pachanga,-33.1695075,-60.5367747,,,,
Santana Rock Bar,-33.1547260,-60.5131505,,,,"Mo-Su 00:00-02:00,07:00-14:00,17:00-24:00"
Los 7 Robles,-43.6987063,-66.4745966,,,,
,-30.1634949,-67.8431728,,,,
,-26.8200598,-65.2028110,,,,
Maconudo,-26.8179255,-65.2151122,,,,
Nappo,-26.8208872,-65.1975353,,,,
,-33.7257544,-61.9975827,,,,
Grill Dandy,-34.5805006,-58.4319510,Fitz Roy,,,Mo-Su 11:00-01:00
Romario,-34.5808831,-58.4323428,,,,
Bodegón Oviedo,-34.5809276,-58.4310223,,+54 11 4776-7693,,
Osaka,-34.5808949,-58.4327628,,,,
Almacén de Pizzas,-34.5817127,-58.4336205,,,,
Taco Box,-34.5810030,-58.4322186,,,,
Bio sólo orgánico,-34.5811261,-58.4311959,,,,
La Pascana,-34.5803510,-58.4300018,,,,
El Trapiche,-34.5801857,-58.4298171,,,,
Sushi Pop Izakaya Fitz Roy,-34.5810308,-58.4325418,Soler,,,Mo-Su 11:00-24:00
Lucky Dragon,-34.5793107,-58.4291965,,,,
Palermo Cantina,-34.5798893,-58.4317233,,,,
Restaurante Carlitos,-34.7204460,-58.2562678,,,,
Restaurante La Jirafa,-34.7177658,-58.2552397,,,,
Restaurante Comer,-34.7271740,-58.2614182,,,,
Rey Soho,-34.5884729,-58.4300857,Jorge Luis Borges,,,Mo-Su 10:00 - 03:00
Ruly,-32.2055220,-64.3996493,,,,
Los Aljibes,-32.1062834,-64.7548701,,,,
Doña Custodia,-32.1062754,-64.7550642,,,,
Da Vinci,-34.6252710,-58.3707420,,,,
Hierbabuena,-34.6268303,-58.3718254,,,,
La Popular,-34.6268525,-58.3723163,,,,
Lezama,-34.6252542,-58.3705946,,,,
Parrilla El Establo,-34.6250992,-58.3712317,,,,
Pizzería La Continental,-34.6249361,-58.3710458,,,,
Barbieca,-34.6255844,-58.3724797,,,,
,-34.6268314,-58.3715828,,,,
,-34.6268464,-58.3720379,,,,
La Abadia,-26.8203952,-65.2012658,,,,
La Curva,-34.6382172,-58.7932361,,,,
1900 Parrilla,-27.7867810,-64.2665698,,,,
El Club de la Milanesa,-34.9148326,-57.9551922,Calle 46,,,
Frawen's,-34.9167653,-57.9519421,Calle 50,,,
Liverpool,-34.9148865,-57.9548840,,,,
Fajita,-32.9205689,-68.8028221,,,,
Comedor C.A.A.M.,-33.6314457,-64.0215804,,,,
Katemú,-33.6296220,-64.0201137,,,,
Patagonia Bistro,-38.8848200,-71.1749509,,,,
La Clementina Restobar,-38.8845065,-71.1753128,,,,
Estación de la Montaña,-38.8798458,-71.1837170,,,,
Sorrentos,-38.8817658,-71.1872220,Pehuenco,,,Th-Tu 19:01-23:00
Amarna,-32.8906523,-68.8421535,,,,
Resto,-33.7771227,-69.0616625,,,,
Xalapa,-34.5888072,-58.4281829,El Salvador,,,
Morelia,-34.5824131,-58.4322943,,,,
Pizzería Gaido,-32.3973359,-63.2441951,Boulevard Argentino - Raúl Ricardo Alfonsín,,,
Menú,-32.2111195,-58.2191482,,,,
,-31.7965451,-58.3176887,,,,
,-31.8162754,-58.3214473,,,,
SC,-32.2083744,-58.2189135,,,,
PABLO'S,-35.6229606,-61.3660215,San Martín,,,
Resto General San Martín,-39.9516554,-71.0689740,Coronel Suárez,,,
Acanto,-32.9401830,-60.8121672,Colectora 20 de Junio,,,
Club Argentino - Restaurante,-37.6901938,-63.1625223,,,,
Club Darregueira - Confitería y Sede,-37.6904075,-63.1599149,Rivadavia,,,We-Mo 10:00-12:00; Tu 00:00-12:00
Restaurante Darregueira,-37.6874686,-63.1599123,,,,
Ruth & Cia,-37.6896386,-63.1645554,,,,
Crazy - Restaurante,-37.6881515,-63.1608444,Boulevard Hipólito Yrigoyen,,,
biblioteca,-32.9184945,-62.4557361,,,,
La Rural,-32.9190979,-62.4561330,Mariano Moreno,,,
El Club De La Milanesa,-34.5651850,-58.4622350,Juramento,,,
La Moradita,-34.3829572,-58.7480549,,,,
T.B.C.,-34.4151474,-58.5817084,Paseo Victorica,,,
Parrilla Cinco Esquinas,-34.7016077,-58.4015796,José María Moreno,,,
San Cayetano,-32.5917870,-69.3483846,,,,
El Malamado,-40.3607172,-71.4760498,,,,Dec-Feb: Mo-Su 12:00-18:00
Pastos Chicos,-23.4224897,-66.3837593,,,,
El Refugio de la Ría,-47.7500680,-65.8901583,12 de Octubre,,,
Casa de Comidas Ave Fenix,-48.7552395,-70.2469163,,,,
Costa Río,-48.7501169,-70.2545632,,,,
Pipone's,-48.7522891,-70.2438676,,,,
Los Angelitos,-48.7501054,-70.2593272,,,,
Pizzeria El Chicho,-48.7481168,-70.2528001,,,,Tu-Su 19:00-00:00
Pizzeria La Carreta,-48.7511512,-70.2454682,,,,
El Criollo,-48.7501964,-70.2471232,,,,
Hosteria Lago Cardiel,-48.7518414,-70.2543063,,,,
La Casera,-42.7692384,-65.0315203,Avenida Roca,,,
Nonno,-42.7688799,-65.0317537,Av. Roca,,,
Rosendo,-42.7691714,-65.0315633,Avenida Roca,,,
Renatto,-30.9444942,-61.5590616,Avenida Hipólito Yrigoyen,,,
,-26.9377762,-65.7088312,,,,
Casa de Piedra,-26.9395039,-65.7094414,,,,
ONE,-30.9424936,-61.5512412,,,,
Babilonia Pizza,-30.9431208,-61.5526564,Avenida Hipólito Yrigoyen,,,
Alejandro,-31.2977602,-64.4644661,,,,
Palo Alto,-37.2483488,-56.9622706,,,,
Parador 585,-33.9309758,-64.3859722,,,,
Parrilla,-33.8504534,-65.1547427,,,,
Resto Comedor,-34.4295792,-61.9481596,,,,
Parrilla De Gomez,-34.6017087,-60.9696122,,,,
El Berni,-38.0759888,-70.6149549,,,,
La Esperanza,-38.0695668,-70.6105188,,,,
El Parador,-31.7944805,-65.0033001,,,,
Parrilla (2),-34.6245114,-60.5082835,,,,
Parrilla,-34.4160916,-59.8587418,,,,
Parrilla,-34.6132884,-60.4970505,,,,
,-34.4034226,-59.8369602,,,,
La Rueda,-31.3189887,-65.0892471,,,,
"Restaurante ""Fragata Hércules""",-34.1876678,-58.2549977,,,,
Gran Victoria,-34.6092470,-58.3733439,,,,
Restaurante Coronado,-31.7270335,-65.0041631,,,,
La Costanera,-31.7247176,-65.0040251,,,,
Palenque,-31.7235851,-65.0038355,,,,
El Mosquito,-31.7223925,-65.0040401,,,,
Serafin,-31.7258982,-65.0031755,,,,
Lo de Jorge,-31.7259585,-65.0029698,,,,
Campos De Giles,-34.4588601,-59.4238054,,,,
Parrilla,-34.5235286,-59.3030773,,,,
Resto Estancia Chica,-34.4606385,-59.5076762,,,,
,-34.4635292,-59.4086222,,,,
Punta Leloir Parrilla,-34.6276207,-58.7085517,,,,
Cerveceri Don Guerra,-49.3255332,-72.8915373,,,,
Restaurante La Unica,-35.3813613,-57.3659844,,,,"Tu-Su 12:00-15:00,20:00-23:00"
,-42.5129652,-63.6006695,,,,
,-34.7679127,-58.2721143,,,,
,-34.7965403,-58.2773338,,,,
Terruño,-46.4596773,-67.4968511,,,,
La Restinga,-46.4610333,-67.4973365,,,,
Machu Picchu,-34.9104266,-57.9562283,Plaza Italia,,,
Resto Pipza,-34.9163626,-57.9559111,,,,
Saki Sushi,-34.9114033,-57.9587435,Calle 9,,,
La Mamita,-31.7208368,-65.0047290,,,,
Atahualpa,-31.7193313,-65.0049326,,,,
Arco Iris,-31.7236610,-65.0064573,,,,
Pizza Matías,-31.7215713,-65.0041834,,,,
Rincon der Jorge,-31.7241760,-65.0066400,,,,
Doña Maga,-31.7071457,-65.0199690,,,,
Los Álamos Parrilla,-31.7093689,-65.0080337,,,,
Giuseppe,-31.7258533,-65.0061939,,,,
El Mosquito,-31.7060219,-65.0181805,,,,
Big Lomo,-31.7073356,-65.0186904,,,,
La Cocina de la Nona,-31.7127656,-65.0073559,,,,
Manantial,-31.7959378,-65.0016138,,,,
Don Goyo,-31.7974392,-65.0045103,,,,
Il Nono,-31.7977938,-65.0045565,,,,
,-30.8593915,-64.5237580,,,,
,-30.8594806,-64.5239824,,,,
El copetin,-34.9192059,-57.9546418,,,,
Zeus II,-30.9429730,-61.5413772,Bolivia,,,
Comedor Trattoria,-30.9429810,-61.5519991,Avenida Hipólito Yrigoyen,,,
2x1 Lomitos Hambuerguesas,-30.9454000,-61.5621639,Independencia,,,
Restaurante Club Newbery,-34.5840041,-60.9443497,España,,,
La Camorra,-34.5799632,-58.4332399,Bonpland,,,
Capricci,-34.5770460,-58.4342370,Paraguay,,,
El Horno del Norte,-34.5770882,-58.4358528,Guatemala,,,
La Toscana Resto,-45.9255788,-67.5537916,,,,
Irello Restobar,-45.9341609,-67.5567544,,,,
Paraje El Pluma,-46.4876145,-70.0231848,,,,
Taco Bar,-32.9891878,-68.8856124,,,,
La Ley,-27.7814269,-64.2660576,,,,
Restaurante Hotel Coventry,-27.7806446,-64.2650088,,,,
Iowa,-32.1740248,-64.4513994,Av. San Martín,,,
Cantina Rumi,-36.6166164,-64.2809324,,,,
Los Carolinos,-34.5882944,-68.5468661,,,,
La muzzicata,-34.6276325,-58.4297089,,,,
Apicio,-34.6272345,-58.4295283,Avenida Directorio,,,
DF,-34.6252938,-58.4302329,,,,
Pucará,-34.6221774,-58.4293181,,,,
Étereo,-34.6219048,-58.4276574,Avenida Independencia,,,
Class,-34.6250174,-58.4273578,,,,
