name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
Ventorro,40.3819149,-3.6210648,,,,
Mesón Puerto de Foncebadón,40.3930149,-3.6575566,,,,
Mesón Eresma,40.9524173,-4.1501850,,,,
Mesón Gallego San Blas,40.4271746,-3.6158566,Calle de la Masilla,,,
Gallego O'tonel,40.4369532,-3.6419847,,,,
El Botero,40.4451731,-3.6349748,,,,
El Jaral,41.6835769,-1.0248641,,,,
Panero,41.6479789,-4.7276000,,,,
Don Fernando,40.4709175,-3.5811704,,,,
Casa Bayton,40.4826082,-3.3647424,Plaza de Cervantes,,,
Tapelia,40.4823960,-3.3653009,Calle de Ramón y Cajal,,,
Mesón del Rastro,40.6545993,-4.7011734,Plaza del Rastro,,,
Mesón David,41.3768300,2.1685100,,,,
De Castilla,40.6481060,-4.6981918,,,,
Mesón El Sol,40.6533150,-4.6830555,Calle de los Hornos Caleros,,,
Cinco Jotas,41.6514486,-0.8792815,,,,
Mesón Gredos,40.6562613,-4.6996755,Calle Comuneros de Castilla,,,
El Rincón del Viajero,41.6563557,-0.8815866,,,,
Del Jamón,40.6570800,-4.6935300,,,,
Don Camilo,40.9339671,-4.1096650,Carretera de San Rafael,,,
Restaurante El Albero,40.9502062,-5.6704584,,,,
Mesón Don Sancho,40.9468843,-4.1183593,Calle Doctor Sancho,,,
Mesón Mayor,40.9505589,-4.1240745,Plaza Mayor,,,
269 Gastro Vegan,40.9671896,-5.6658388,Calle Condes de Crespo Rascón,,,
Mesón Galicia,41.3204935,2.0882620,Carrer Matagalls,,,
El Mesón de Gonzalo,40.9641311,-5.6638036,,,,
Fuentebuena,41.0868784,-5.6971492,,,,
La Cepa,41.6384491,-0.8962320,,,,
Mesón Paco,40.9723988,-5.6636131,,,,
Mesón Jesús,41.3818300,2.1747700,Carrer dels Cecs de la Boqueria,,,
Mesón Las Tablas,40.9733376,-5.6606733,,,,
Copa Viga,40.9764195,-5.6610273,,,,
Lemos,41.3751459,2.1704133,,,,
Mesón del Cid II,42.3405608,-3.7055613,,,,
Tasca La Musiqueta,41.3804705,2.1787083,Carrer d'Avinyó,,,
Hadar 206,41.4020425,2.1640453,Carrer de Bailèn,,,Mo-Sa 8:00-24:00; Su 17:00-24:00
Brasas de Aragón,41.6551400,-0.9011200,,,,
Juan XXIII,42.3523997,-3.6741032,,,,
Cup and Cake Barcelona,41.3941983,2.1536306,Enric Granados,,,
Pisuerga,41.6479656,-4.7275754,,,,
Bar Can Jordi,41.4185800,2.1708700,,,,
Del Jamon,41.4296400,2.1637200,,,,
Ideal,41.5139500,2.1254400,,,,
Can Meli,41.4307500,2.1772900,Carrer d'Arnau d'Oms,,,
Mesón Oriental,41.4074642,-4.9601448,Calle del Santísimo Cristo,,,
Mesón Del Bosco,41.4159515,-4.7921475,,,,
Mesón Valderrey,41.4994936,-5.0015478,,,,
Mesón Riojano,41.6563200,-0.8834100,Calle de las Armas,,,
La Solana,41.6543338,-4.7229964,,,,
Asador Del Duero - El Portón,41.6550311,-4.7212767,,,,
Mesón Julian,42.0626594,-1.6052310,Calle de La Merced,,,
Mar de fóra,42.4331900,-8.6473400,,,,
Mesón Casa Pablo,41.6523339,-0.9028903,Calle de San Roque,,,
Mesón Do Besada,41.9904663,-8.7447808,Rúa do Rosal,,,
Cafeteria Monterrey,42.9943555,-7.5539742,Rúa Alfonso X o Sabio,,,
Mesón Yoli,41.7179446,-1.0266080,Avenida de Logroño,,,
Habelas Hailas,41.7706462,-2.4650648,Avenida de Logroño,,,
Mesón El Páramo,41.7007215,-4.8349980,,,,
La Cueva,42.3402450,-3.7054191,,,,
Don Pelayo,41.6133089,-4.7032722,,,,
Don Enrique,41.6544949,-4.7206068,,,,
Mesón Arandino,41.6354614,-4.7224925,Calle Embajadores,,,
Cambridge,41.6422809,-4.7344352,,,,
Jaqueyvi,42.4324855,-8.6467783,,,,
Zahara I,41.6552364,-4.7207864,,,,
Chester British Tavern,41.6639804,-4.7182270,,,,
San Clemente,42.8791595,-8.5470423,Rúa de San Clemente,+34 981 56 54 26,http://restaurantesanclemente.com/,
Mesón Castellano,41.7636690,-2.4644251,,,,
O Peirao,42.1435781,-8.8247798,,,,
Beiramar,42.1434047,-8.8248715,,,,
Mesón Antonio,42.4653454,-2.4522573,Calle Saturnino Ulargui,,,
Mesón la Patata,42.5960588,-5.5671147,,,,
O Arco,42.1449927,-8.8224975,,,,
Mesón del Barro,42.8061840,-1.6628059,,,,
El Cafetín,42.4312453,-8.6481343,,,,
O Xamón,42.4322600,-8.6387100,,,,
Mesón Gerardo,42.4391431,-8.6426766,Rúa da Santiña,,,
Taberna Do Carril,42.6139758,-8.7736025,,,,
Ardanza,42.4668787,-2.4464202,,,,
A Venta,42.5976139,-8.7654939,,,,
Alberto,43.0102891,-7.5574531,,,,
Bodegas De San Vicente,43.0103831,-7.5587407,,,,
El Chiringuito,42.9967658,-4.1394332,,,,
Mesón Ríos,42.4585822,-2.4453217,Calle de Oviedo,,,
El Ancla,42.5589787,-6.6226734,Avenida de Galicia,,,
Mesón Siglo XX,42.4593469,-2.4456330,Calle del Ingeniero de La Cierva,,,
El Greco,42.5969312,-5.5666009,,,,
Tapas Cunqueiro,43.0091068,-7.5487324,,,,
Mesón Chuchi,42.4635404,-2.5596131,Carretera de Logroño,,,
Bar Barrantes -Vilagarcia,42.5961284,-8.7668276,,,,
Alfonso,42.4665612,-2.4365337,,,,
Bodega La Manduca,42.5472966,-6.5988784,,,,
Mesón La Rueda,42.5998296,-5.5883916,Calle Relojero Losada,,,
El Ruedo,42.5718972,-2.8555880,Avenida de Santo Domingo,,,
La Picota,42.6827617,-2.9525258,,,,
Burgo Nuevo,42.5960999,-5.5744664,Calle Burgo Nuevo,,,
Casa Senra,43.3244857,-1.9728108,,,,
Do Campo,43.2973754,-7.6830202,,,,
Mesón El Horno,42.5969916,-5.5625040,Calle Víctor de los Ríos,,,
Arrigorri,43.2750978,-2.9725642,Kastrexana etorbidea,,,
Casa Sabina,43.2844827,-3.0550535,,,,
Mesón La Legua,42.6472379,-5.6042356,Avenida de León,,,
La Baldosa,42.5958367,-8.7659093,Rúa da Baldosa,,,
El Mesón,42.5958959,-8.7642159,,,,
Mesón do Pulpo,42.8890875,-8.5470716,Rúa de Vista Alegre,,,
Mesón Vega II,42.8748005,-8.6175823,,,,
Mesón Esteban,43.3635564,-5.8616157,Calle de la Argañosa,,,
O Carreteiro,43.3518717,-8.3921132,,,,
Mesón Don Silo,43.5385700,-5.6722308,Carretera de la Vizcaína,,,
La Fonda,42.8147132,-1.6564361,Avenida de Bayona,,,
Marayu,43.3582217,-5.8699099,Calle Fuertes Acevedo,,,
Tragoska,42.8541795,-2.6658516,Errege-erregina katolikoen kalea/Calle Reyes Católicos,,,
Fonte Do Rei 2,43.0001400,-7.5481044,,,,
Ferreiros,43.0102034,-7.5587926,,,,
La Taberna,43.2526642,-5.7775479,Calle Carreño Miranda,,,Mo-Su 08:30-00:30
Guretxe,43.2535276,-2.9114242,,,,
Mesón da Rúa,43.0107469,-7.5590406,Rúa Nova,,,
Mesón de los Ángeles,43.2655063,-2.9221053,Calle del Cristo / Kristo kalea,,,
La Bombilla,43.3706485,-8.3995902,,,,
O Pedregal,43.0143716,-7.5648828,,,,
Mesón 1800,43.2572831,-2.9394037,Calle Ávila / Avila kalea,,,
Asador Donosti,43.2576107,-2.9468540,Calle Pablo de Alzola / Pablo de Alzola kalea,,,
El Toresano,43.2512844,-5.7728544,Calle Jerónimo Ibrán,,,
Casa Conrado,43.3630861,-5.8456900,,,,
La Fábrica,38.2517180,-6.3031086,,,,
La Capilla,43.2569800,-2.9445200,,,,
Bilbao Okala Jatetxea,43.2623979,-2.9388115,,,,
Alvado,35.2891500,-2.9359800,,,,
El Mesón de Cajitán,38.0777556,-1.6619484,,,,
A Cova,43.2987700,-8.3125100,,,,
Sidrería Pascual,43.5394330,-5.7029639,Calle Núñez de Balboa,,,
Buenos Aires,38.0563900,-1.2073100,,,,
Mesón Plinio,39.1497809,-3.0186201,,,,
Mesón de Salamanca,43.5570613,-5.9226817,Calle San Bernardo,,,
Mesón Bon Repos,38.6236497,-0.5697620,Calle Alfonso el Sabio,,,
El Tejadin,43.5654700,-5.9263000,,,,
Campoy,36.4218322,-5.4379295,,,,
Vina Rifa,36.6683200,-5.4786100,,,,
Mesón El Tronc,38.6971494,-0.4777569,Carrer Bisbe Orberà,,,
Bahia cafebar,36.7487355,-3.8710129,,,,
La Rafaga,37.2574027,-6.5208124,,,,
Mestres,41.0748718,1.1812921,Passeig de Pau Casals,,,
De La Villa,42.9405810,-6.3264100,,,,
Asador Rejano,37.6944400,-5.2779700,,,,
El Venerito,40.3187110,-4.6946000,Calle del Venerito,,,"12:00-16:30, 08:30-24:00"
Mesón de los Caballeros,37.6883610,-3.8135260,Carretera de Valdepeñas,,,
Casa Paco Maestre,37.7118600,-4.8675000,Calle El Sol,,,
Mesón de María,38.6154681,-1.1091236,Calle Alcalde Pacheco,,,
San Agustín -Jumilla,38.4689052,-1.3307951,,,,
Mesón Sancho,38.9983000,-3.3741700,Calle Jesús del Perdón,,,
As Viandas,43.2873600,-8.5449400,,,,
Mesón de los Reyes,39.0063333,-0.1657856,Carrer de Mallorca,,,
La Fuente,39.0399708,-2.4834916,Calle de la Virgen,,,
El Mesón de Pepe,39.1007388,-1.5594804,Avenida de Albacete,,,
Juanito,39.2057723,-2.1591983,,,,
La Hontanilla,39.2167364,-3.6164448,,,,
Gallo,39.2334000,-1.8033200,,,,
Do Pino,43.5015462,-8.1889738,,,,
Mesón Romano,42.3739608,-6.2558273,Calle Real,,,
Mesón Fortaleza,39.4868334,-1.0999578,Plaza del Castillo,,,
Mesón Del Vino,39.4879847,-1.1021742,,,,
Toni y Curro,39.5388425,2.7335246,Carrer de Can Calafat,,,
Los Pecos,39.8036724,-5.1720547,,,,
Mesón del Pastor,40.6180318,-0.1007616,Cuesta de Jovaní,,,
El Bolito,39.9676195,-4.8279151,Calle de Santa Teresa de Jesús,,,
Mesón El Puente,40.3565430,-5.5274673,Calle del Puente,,,
Casa Tolo,40.3658356,-5.7412679,Calle Enrique Fraile,,,
Mesón El Parador,40.4547997,-4.4599040,Carretera de Toledo a Ávila,,,
Mesón Real,41.0685194,-4.4041140,Calle Segovia,,,
Mesón El Mimbral,42.0038124,-4.5251415,Avenida Cardenal Cisneros,,,
Ibarra,41.9978200,-1.6783100,Calle Vicente Tudor,,,
Mesón García,42.7703493,-6.6223813,,,,
Mesón Muro,42.0360003,0.1281207,Calle Corona de Aragón,,,
Ca La Chari,42.1117897,3.1574106,,,,
Las Torres,42.5060711,-1.4991971,,,,
Tio Pepe,42.5637200,-8.9914317,,,,
El Mesón de Miguel,42.8550163,-5.6719344,,,,
Minero,42.9348309,-6.3286523,,,,
El Pescador,43.3880166,-5.1875702,,,,
A Cepa,43.7366429,-7.8746568,,,,
La tasca de Paco,38.0519943,-1.0763453,,,,
,38.0604755,-1.0464676,,,,
Taberna Casa Bravo,37.8808003,-4.7836432,,,,
El rancho,38.0296344,-1.1219420,,,,
Rambla,38.0294396,-1.1217380,,,,
La Cantina del Moll Nou,39.9039347,3.0853422,,,,
Tapas Alicante,38.3450660,-0.4871779,Calle Felipe Bergé,,,
Cachibaches,40.5011031,-3.4814615,,,,
,38.0508967,-1.0800164,,,,
Quesería Tope,37.9811740,-1.1199018,Avenida Infante Juan Manuel,,,
Salzillo,37.9846613,-1.1250361,Calle Cánovas del Castillo,,,"13:00-17:30,21:00-24:00"
Acuario,37.9843650,-1.1305569,Plaza de la Puxmarina,,,"13:00-17:00,20:00-24:00"
El Albero,38.0775562,-1.2722178,Calle de Mallorca,,,
Los Antonios,38.1201839,-1.3029806,,,,
La Taberna de Laso,38.1157667,-1.2955922,Calle Maestro Pepe,,,
Pizzeria Fillol,36.1351141,-5.8448712,,,,
Oriental Garten,28.0548112,-16.7293978,,,,
,28.0548600,-16.7300040,,,,
Planeta Golosa,28.0515382,-16.7220533,,,,
Plato,42.5048934,0.8035138,Passeig de Sant Feliu,,,
Leonés,40.4621826,-3.4645724,,,,
,42.4349860,0.7429800,,,,
El Patio,40.5444039,-3.8976349,Calle de Chile,,,Mo-Fr 09:00-13:00; Sa-Su 10:00-13:00
Restaurante Elaine,40.5444608,-3.8974195,Calle de Chile,,,
Europa,40.5386234,-3.8937580,,,,
Venta El Gallo,37.1820295,-3.5840239,Barranco de los Negros,,,Mo-Su 19:00-00:00
Betawi,41.3857076,2.1738162,Carrer de Montsió,,,Mo-Sa 13:00-16:00
Ochenta Grados,40.4287119,-3.7035880,Calle de Manuela Malasaña,,,
Colon&Beach,28.0788166,-16.7350871,,,,
Taberna La paloma,41.3825938,2.1643840,,,,
La Bomba,41.3825674,2.1646250,,,,
Harley,28.0790906,-16.7335976,Avenida de España,,,
,28.0732733,-16.7314131,,,,
Vista Sur,28.0537457,-16.7267481,,,,
L'Angulo,36.1365065,-5.8473062,,,,
La Esquina de Catalina,36.1365352,-5.8464875,,,,
Juanito,36.1366723,-5.8459605,,,,
Almadraba,36.1370353,-5.8457829,,,,
Cristobal,36.1374025,-5.8471093,,,,
El Carmen,36.1368761,-5.8467812,,,,
La Botica,36.1368065,-5.8471827,,,,
Ramonpipi,36.1365719,-5.8445700,,,,
Zoco,36.1368298,-5.8472673,,,,
Casa José María,36.1362183,-5.8470327,,,,
La Bahía,40.3661774,-3.4852635,,,,
Don Kebab,40.4526384,-3.7033163,,,,
Khong Tsha,28.0553520,-16.7340290,,,,
Bar Restaurante La Dehesa,40.4569624,-3.7116325,,,,"Mo-Su,PH 08:00-02:00"
Asiático Yu II,40.4535687,-3.7163363,,,,
Callizo,42.4176032,0.1381850,,,,
Pizzería La Tea,42.4175014,0.1383063,Plaza Mayor,,,
Nice Spice,41.4032135,2.2024332,Carrer de Pujades,,,
Bodegas del Sobrarbe,42.4169578,0.1388952,,,,
El Vapor,36.1366136,-5.8479265,,,,
Casa Fes,42.4163778,0.1392970,Calle Mayor,,,
la Rubia,41.3825056,2.1663871,,,,
Kratos,42.8534444,-8.6710074,Avenida de noya,,,"11:00-16:00,19:30-24:00"
,28.0560185,-16.7352794,,,,
Hard Rock Cafe Tenerife,28.0545945,-16.7312068,,,,
Melrose's,28.0558146,-16.7302662,,,,
Shanghai Chic,28.0558924,-16.7307667,,,,
4 Estaciones,42.6850978,-2.9457278,,,,
Mual,40.4294380,-3.6985584,Calle de Nicasio Gallego,,,
Venta El Rastrillo,36.1475944,-5.7034358,,,,
La Churrasquita,40.5108731,-3.6788883,,,,
El Rocal,41.0880245,-6.0027419,,,,
Restaurante Avenida,41.4997827,-5.0032691,Avenida de Portugal,,,Mo-Su 12:30-15:30
Imperial,39.9046934,3.0814387,,,,
Brisa Marina,39.9045694,3.0813770,,,,
Mamboreta,39.9036618,3.0807303,,,,
Portofino,39.9061512,3.0815302,carrer de Joan XXIII,+34 871021681,,
Brisas,39.9073545,3.0833552,Paseo Anglada Camarasa,,,
Burguer Cricket,38.9787658,-3.9265968,Avenida de las Tablas de Daimiel,,,"Mo-Th 13:00-1:00, Fr-Sa 13:00-2:00, Su 13:00-1:30"
Santa Mariña,42.9520014,-7.4605425,,,,
Alto do Vento,42.8809576,-8.6243918,,,,
Asador A de Totó,42.8946188,-8.6885167,,,,
A Ponte Maceira,42.9051536,-8.6943222,,,,
A Ria,42.9264673,-9.2521839,,,,
Calcoba,42.9265643,-9.2516211,,,,
Evaristo,42.9495315,-9.1831184,,,,
Leston,42.9423823,-9.2335372,,,,
Meson O Gallego,42.9536548,-9.1879061,,,,
O'Chiringuito,42.9435470,-9.2176934,,,,
Parrillada Cabanel,42.9424225,-9.2334632,,,,
Playa de Estorde,42.9439925,-9.2203958,,,,
San Martin,42.9446936,-9.1915197,,,,
meson o 'Club,42.9544804,-9.1885420,,,,
As Baleas,43.1053780,-9.2171756,Avenida Mariña,+34 981 74 75 49,,
Praia das Lanchas,43.1062072,-9.2167357,,+34 881 82 07 05,,
A Furna,43.1054773,-9.2171850,Avenida Mariña,+34 621 230 867,https://afurna.es/,
Restaurante Pedra de Abalar,43.1061061,-9.2171056,Marina,,,
Café Bar Plaza,43.0834083,-9.1513767,,,,
Asador Los Carballos,39.3503289,-7.2730616,C/ Don Ángel Rodrigo,,,
Dr. Beer & Mr. Fried,41.3803903,2.1657298,Carrer de la Riera Alta,,,
,42.4016860,-8.8118003,,,,
El Mirador de Al-Andalus,36.8167512,-4.6920877,,,,
"El ""Prao""",37.3153138,-6.1153406,,,,
Feudo Real,43.3891341,-6.0683232,Tras los Hórreos,,,
Casa Loncho,42.9669737,-9.0388335,,,,
Restaurant Juan Lanas,28.2317601,-16.8411001,,,,
Pizzería Rinachentto,42.6176169,-6.4184512,,,,
New Brothers,42.6174392,-6.4186550,,,,
Bar-Restaurante Coruña,42.6174669,-6.4219381,,,,
El Corcel,40.9682692,-5.6538629,,,,
Peña de Francia,40.9684695,-5.6535479,Avenida de los Comuneros,,,
Horno de las pizzas,40.7520070,-3.1656257,Calle Real,,,
Bar Mesón Fragua,39.7081642,-6.3577204,,,,
A Parrilla,43.1278445,-7.0660143,,,,
Quevedo,40.4137861,-3.6976582,Calle de Lope de Vega,,,
Bar Restaurant El Cau,42.3242276,3.0908001,,,,
Mesón El Señorío,42.6181285,-6.4176910,,,,
Mesón El Respiro,42.6157843,-6.4138389,,,,
Vinolio,40.4292746,-3.5598457,,,,
La Bolera,40.4513328,-3.6554497,,,,
Callao 24,40.4502409,-3.6547193,Calle de Agastia,,,"Tu-Sa 13:00-16:30,20:00-23:00; Su 13:00-16:30"
La Puerta Amarilla,40.4115533,-3.6955653,Calle de Fúcar,,,
Bar Angel,41.3838435,2.1848659,Carrer d'Ocata,,,
Cal Silver,41.1474097,1.4154728,,,,
Pupy,40.0469844,-4.2738839,Calle Real,,,
Els Valencians,42.0522758,3.1957839,Carrer de Montgo,,,
Ca La Manyana,41.9220677,2.3234492,,,,
Restaurante-Bar Xavi,42.0423611,3.1954130,Carrer de l'Assutzena,,,
Mike´s Burguer,37.4066092,-5.9726768,Parque Torredamar,,,
Restaurante Thong,40.4370079,-3.6869952,,,,
Morgana,40.4204587,-3.6974459,Calle de la Libertad,,,"Tu-Th 13:30-15:30, 20:30-22:30; Mo 20:30-22:30; Fr-Su 13:30-16:00, 20:30-23:00"
Muelle de Arriate,36.7902968,-5.1410875,Estación de Arriate,,,
Labrador,40.2532685,-4.0524244,,,,
Marea,41.4032756,2.2025154,Carrer de Pujades,,,
Finca La Isla,43.5199089,-5.6197019,,,,
,40.3389800,-3.7095193,,,,
Hello Sushi,40.4468441,-3.6998559,,,,
SuperBurger,40.4469125,-3.7014005,,,,
Asador Los Podencos,40.0438120,-4.2731659,,,,
Asador la Brújula Dorada,40.2909795,-3.7989400,Plaza de Cádiz,,,
Menjarbé,41.4037907,2.2033082,Carrer de Pujades,,,
FOODIES,41.4038148,2.2033407,Carrer de Pujades,,,
Costello Río,40.3938865,-3.6977921,Plaza del General Maroto,,,
Restaurante La Perla,40.2850665,-3.7904547,,,,
Tasca La Familia,28.3893400,-16.5607180,,,,
Pulpería O Candal,43.1288066,-7.0670801,,,,
Cantábrico,43.1259409,-7.0681978,,,,
Mesón Casa Ludeña,40.2821772,-3.8022539,,,,
Pulpería Caldeira,43.1266829,-7.0673012,,,,
Pulpería Balneario,42.1217924,-8.8525655,,,,
El Perro Negro,38.6002104,-0.0493252,Carrer Pont de Moncau,,,Th-Mo 19:30-23:00
Carlos,39.6054005,3.3886646,,,,
twenty twenty,39.6046441,3.3878968,,,,
Spoon factory,41.4011887,2.1998376,Carrer de Pujades,,,
Restaurante Xin Fa,40.2815998,-3.8031028,,,,
Restaurante La Caracola,43.3893738,-4.2881480,Paseo de Jesús Cancio,,,
Emporio,41.3853108,2.1705237,Rambla de Canaletas,,,
La Forchetta,41.3919179,2.1872076,Avinguda Meridiana,,,
Don Bratwurst,41.4317330,2.1636207,Passeig de Fabra i Puig,,,
A Taberna de Aríns,42.8585219,-8.5086940,Lugar Andrade,,,
O Eixo,42.8519728,-8.5151032,,,,
Terra Nostra,40.2994698,-3.7531433,Paseo María Lejárraga,,,
Bar Jaén III,40.4272991,-3.5321404,,,,
Las Endrinas,42.6038376,-0.1228828,Ribera Río Ara,,,
Hua Xiang,37.2010614,-4.0430262,Paseo Redonda Norte,,,
Tapas Tapas!,41.3745104,2.1829399,,,,
Restaurante Fátima,40.2856952,-3.8022654,,,,
Restaurante Fonda Pura,40.5939175,-1.9081757,,,,
Restaurante Hostal del Tajo,40.5920394,-1.9102349,,,,
Restaurante Los Acebos,40.5947936,-1.9076275,,,,
Los Pepes,40.4594682,-3.7001592,Calle de Tablada,,,
Imperio Inca,40.4595627,-3.7003241,,,,
Mesón Escudo de Castilla,40.2854681,-3.8022595,,,,
Mi lindo Ecuador,40.4591050,-3.7006103,Calle de María Zayas,,,
Restaurante La Fontanilla,36.2806898,-6.0987317,Camino de la Fontanilla,,,
Mazo de Santa Comba,42.9513881,-7.4866333,,,,"Mo 12:00-16:00; We-Su 12:00-16:00,20:00-23:00"
,41.6328887,2.1624896,,,,
La Mesa,38.6922086,0.1364876,,,,
Casa Nuria,39.4729346,-0.3882735,Calle del Literato Gabriel Miró,,,"Mo-Sa 13:30-17:00,20:30-24:00; Su 13:30-17:00"
Pazo da Escola,42.1080078,-8.7732750,,,,
Monfragüe,40.2840166,-3.7975626,,,,
Asador Dalobada,42.1033494,-8.7734564,,,,
La Rucola,28.3988201,-16.5499501,Caretera General Puerto Cruz Arenas,,,We-Sa 18:00-24:00; Su 12:00-24:00
Pabellón Chino,40.5214663,-3.8939386,Calle de Camilo José Cela,,,
Uría Pedro,43.2824051,-2.9623846,,,,
El Parque,43.4089976,-3.4153945,,,,
Restaurante Sambal,43.4892259,-3.5265292,,,,
Lepanto,43.2612852,-2.9337526,,,,
Patong Thai,40.4160183,-3.7010341,Calle de la Cruz,,,
Home Burger Bar,40.4631960,-3.6889356,Paseo de la Castellana,,,
Bucca Madrid,40.4624514,-3.6869192,Calle de Juan Ramón Jiménez,,,
Pulpeira A Nova Lanchiña,43.3550545,-8.4082594,,,,"Tu-Sa 19:00-24:00,11:00-15:30"
Cynara tapas,37.3408324,-5.8267648,,,,
Mi fresh sushi,40.4046592,-3.6496270,Calle de la Hacienda de Pavones,,,
Casa Juanito,40.9029183,-3.8783562,Avenida del Paular,+34 91 86 11 01,,
Casa Mercedes,36.2745960,-6.0835088,,,,
L'arc Vell,41.9772913,3.0901202,Plaça del Castell,,,
Pou Dolç,41.9771277,3.0905523,,,,
Nova,38.9905723,-1.8605466,,,,
Bar restaurante Ana,43.3986289,-6.1219548,,,,
Il Cenacolo,41.6050969,2.2920421,,,,
Venta San Diego,37.3139673,-6.0931193,,,,
La Parada,40.5398783,-4.1577596,,,,
El Roble,40.5399293,-4.1635771,,,,
Restaurante Murri,38.3963097,-0.5254734,calle General Prim,,,13:45-24:00
La Doña,43.5387210,-5.6694402,Avenida de Portugal,,,
Bodega WAYKIKI,36.4878663,-4.9889658,Calle Don Vito,,,
Marín,40.4613724,-3.7003325,Calle del Marqués de Viana,,,
La Rosa Blanca,39.9022874,3.0690580,,,,
San Cristóbal,40.4613060,-3.7010286,Calle del Naranjo,,,
Restaurante Riau Riau,42.8166488,-1.6622310,,,,
La Alfarería,40.4080781,-3.6523937,Plaza del Corregidor Sancho de Córdoba,,,
Tast,39.5714599,2.6480062,,,,
Mesón-Restaurante «Del Abuelo»,41.9942622,-5.6790011,Avenida El Ferial,,,
Tasca Moraira,38.6873674,0.1358139,Calle Playa,,,"Mo-Sa 11:30-15:30, 18:00-23:00"
Puntarena Bar Playa,36.7155173,-4.1808923,,,,11:00-02:00
Foster's Hollywood,40.4115207,-3.6587324,,,,
100 Montaditos,40.4117439,-3.6583626,Calle del Corregidor Diego de Valderrábano,,,
La Perla,42.0325816,2.8378894,Avinguda de França,,,08:00-24:00
Restaurante El Río,36.5527406,-4.6142487,,,,
Restaurante Meguiñez,36.5952853,-4.6388847,,,,
Casa Bao V,40.4093108,-3.6615623,Calle de Lituania,,,
Arran de Mar,42.2650102,3.1693933,,,,
Nit i dia,42.2652397,3.1644300,,,,
Panoramic,42.2652281,3.1647618,,,,
La Carihuela Chica,36.5542713,-4.6126398,,,,
Arazana,38.9973485,-1.8575098,,,,
Rialto,38.9960331,-1.8550204,,,,
La Cueva de La Abuela,38.9812256,-1.8635832,,,,
Rhin,41.1908444,1.6044303,,,,
King Döner Kebab,40.2497008,0.2863507,,,,
Alarcon,36.5936695,-4.6435265,Calle Lasta,,,
Restaurante Los Arcos,36.5959448,-4.6380529,,,,
Kaede Restaurante Japones,36.6007082,-4.5289158,,,,
Tomillo,40.4600788,-3.7076928,Calle de Villaamil,,,
Cheers,40.2500324,0.2864144,,,,
Baviera,40.2506228,0.2865673,,,,
A Nosa Terra,43.0084935,-7.5442851,,,,
Casa Marcos,43.0082508,-7.5446387,,,,
O Asador,43.0153910,-7.5577550,Rúa Serra de Ancares,,,
Mesón Ponte da Via,43.0099084,-7.5416355,,,,
Sidreria Casa Ferino,43.5161431,-5.6779127,,,,
,41.6065239,2.2915449,,,,
,38.9661312,-1.8635249,,,,
restaurante la pedrera,38.4449135,-0.8529123,,,,
,42.2706998,-8.8298628,,,,
Salones Manolo Velasco,37.1369906,-3.6602690,,,,
Balkan Grill,42.2639192,3.1744456,,,,
Cala Margarita,42.2642390,3.1739730,,,,
El Caiman,42.2634278,3.1748514,,,,
La Carabella,42.2640609,3.1742910,,,,
Mar I Vent,42.2643665,3.1737797,,,,
Yume - Sushi & Oysters,41.5650734,2.5153221,Carrer del Montseny,,,Tu-Su 20:00-23:30
Restaurante Plácido,42.6131514,-8.7739656,,,,
El Rompido,40.4701541,-3.7151316,,,,
D'platos,40.4335822,-3.7036839,Calle de Eloy Gonzalo,,,Su-Th 08:00-01:00; Fr-Sa 08:00-02:00
Gonzalín,40.4336353,-3.7034804,Calle de Eloy Gonzalo,,,
Paulino de Quevedo,40.4328821,-3.7032907,Calle de Jordán,+34 91 591 3929,http://www.paulinodequevedo.com/,
Malamadre,40.5621190,-3.6138595,,,,
El Campero,40.5611037,-3.6146879,Plaza Concha Espina,,,Mo-Su 08:00-01:00
Barco 22,40.5615410,-3.6139899,Calle María Moliner,,,We-Mo
Digadi,40.5619148,-3.6140986,,,,
Grill Cal Carinyo,42.1877791,3.0836656,,,,
Restaurant Bon Punt,42.1877924,3.0835739,,,,
Rostisseria Olé,42.1878755,3.0807973,,,,
Gecko,39.5367129,2.4555567,,,,
Ina's Cueva,28.2307570,-16.8404404,,,,
Don Carmen,28.2340287,-16.8409795,,,,
Los Arroces de Besay,28.2332245,-16.8408636,,,,
Palillos de Oro,28.2303041,-16.8403314,,,,
La Martina,28.2018250,-16.8305754,,,,
Paseo,28.2021130,-16.8308198,,,,
Chamaida,28.2029184,-16.8281543,,,,
La Ona,41.1392308,1.3995385,,,,
Las Tres BBB,41.1386461,-3.6881169,Calle La Plaza,,,
La Rostisseria de Montalpark,41.5669619,2.5183589,,,,"PH,Fr-Su 09:30-15:30+"
La Zerveceria,41.5668987,2.5176662,carrer Mediterrani,,,
La Taberna de Domi,36.8247530,-2.4467844,,,,
Bodegas Castañeda,37.1768283,-3.5969894,Calle Almireceros,,,
Restaurante La Alcazaba,36.5943066,-4.6376663,Plaza de la Constitution,,,
Pizzeria Oscar,36.5941624,-4.6378290,,,,
Restaurante do Camping Illas Cíes,42.2212177,-8.9056132,,,,Mo-Su 09:00-00:00
Bugatti,41.5665454,2.5194961,,,,
Anno 66 Cala Ratjada,39.7112990,3.4627426,Carrer d'Elionor Servera,,https://www.facebook.com/ANNO66CalaRatjada/,
